timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-21T13:44:54,codecarbon,bc43409f-a2a0-457a-92c1-9f92c5859296,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3462024999316782,2.848098822046485e-06,2.115654087844162e-06,40.0,0.0,11.98126459121704,1.674560408873691e-05,0,4.995608293297325e-06,2.1741212382034235e-05,Spain,ESP,,gcp,europe-southwest1,Windows-11-10.0.26100-SP0,3.12.9,2.8.4,8,AMD EPYC 7763 64-Core Processor,,,,,31.95003890991211,machine,Y,1.12
2025-05-21T13:45:22,codecarbon,ff291eb0-7653-4e39-9fa4-a6de3fcf961f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0732617999892681,1.516191898048717e-07,2.069553161771643e-06,40.0,0.0,11.98126459121704,9.070979565795926e-07,0,2.5030043887744324e-07,1.1573983954570358e-06,Spain,ESP,,gcp,europe-southwest1,Windows-11-10.0.26100-SP0,3.12.9,2.8.4,8,AMD EPYC 7763 64-Core Processor,,,,,31.95003890991211,machine,Y,1.12
2025-05-21T14:16:25,codecarbon,d7e3253e-e6ce-425f-a1f7-e04d3c79cceb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,441.9034037999809,0.0009360469256826,2.1182161477677106e-06,40.0,0.0,11.98126459121704,0.0054990857537773,0,0.0016463106254793,0.0071453963792567,Spain,ESP,,gcp,europe-southwest1,Windows-11-10.0.26100-SP0,3.12.9,2.8.4,8,AMD EPYC 7763 64-Core Processor,,,,,31.95003890991211,machine,Y,1.12
2025-05-21T14:32:49,codecarbon,4067d96e-09fd-43ac-b6c3-42ba9b25c00d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,432.3751847000094,0.0009158662296927,2.118221077669463e-06,40.0,0.0,11.98126459121704,0.005380520827734,0,0.0016108244370964,0.0069913452648304,Spain,ESP,,gcp,europe-southwest1,Windows-11-10.0.26100-SP0,3.12.9,2.8.4,8,AMD EPYC 7763 64-Core Processor,,,,,31.95003890991211,machine,Y,1.12
2025-05-21T15:13:34,codecarbon,3bfebe18-32ac-4124-a4f4-5e89f647e775,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,425.9264113000827,0.0009022033699008,2.1182141937313643e-06,40.0,0.0,11.98126459121704,0.0053002628112004,0,0.0015867858139972,0.0068870486251976,Spain,ESP,,gcp,europe-southwest1,Windows-11-10.0.26100-SP0,3.12.9,2.8.4,8,AMD EPYC 7763 64-Core Processor,,,,,31.95003890991211,machine,Y,1.12
2025-05-21T15:25:08,codecarbon,d9e80d90-c529-4b5a-b91f-e199ac0f35b1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,425.32942319998983,0.00090093584689226,2.1182072007010906e-06,40.0,0.0,11.981264591217041,0.005292831695825689,0,0.0015845411812144636,0.006877372877040153,Spain,ESP,,gcp,europe-southwest1,Windows-11-10.0.26100-SP0,3.12.9,2.8.4,8,AMD EPYC 7763 64-Core Processor,,,,,31.95003890991211,machine,Y,1.12
